#snid, snra, sndec, z, t0, c, x1, x0, mag_u, mag_g, mag_r, mag_i, mag_z, mag_y
45616, 8.534903e-02, 2.609907e-01, 0.5016, 570132.2989, 9.148908e-02, 2.7805, 6.602829e-06, 29.0786, 27.0685, 24.9662, 24.0805, 23.7170, 23.7073
13528742, 8.572480e-02, 2.604360e-01, 1.1066, 570148.8763, -2.844646e-01, -0.7448, 1.484562e-06, 29.5103, 27.1918, 26.6814, 25.5226, 24.9152, 24.8827
2442775, 8.573487e-02, 2.605085e-01, 3.0565, 570131.1740, -1.608110e-01, -1.6251, 1.521728e-07, 39.8595, 35.0689, 33.5889, 33.2026, 29.9026, 29.1893
10342097, 8.896703e-02, 2.607238e-01, 1.1275, 570117.6414, -5.517173e-01, 5.7414, 1.317762e-06, 23.2203, 23.7070, 24.9390, 26.1264, 25.6847, 25.6329
15816490, 8.908595e-02, 2.605999e-01, 1.2994, 570159.3817, 1.517792e-01, 3.7115, 1.129015e-06, 33.9315, 31.4532, 28.1111, 26.0126, 24.9192, 24.5653
12221542, 8.898240e-02, 2.635316e-01, 3.4655, 570248.6627, -3.613803e-01, -0.2162, 4.969586e-08, nan, nan, nan, nan, nan, nan
2045958, 8.533871e-02, 2.607300e-01, 1.9977, 570089.8790, 5.355234e-02, -3.6435, 2.740560e-07, 38.2148, 36.3999, 31.8617, 30.8997, 30.5757, 33.4413
16310453, 8.570951e-02, 2.605275e-01, 1.8089, 570131.8574, -3.931438e-01, -5.1409, 3.743292e-07, nan, nan, nan, nan, nan, nan
7263698, 8.575438e-02, 2.610334e-01, 3.5136, 570097.4849, 4.346194e-01, 3.3698, 1.084526e-07, 49.1459, 50.2277, nan, nan, nan, 37.7258
12137579, 8.574557e-02, 2.609581e-01, 0.6338, 570091.4656, -2.087904e-01, -1.9916, 9.658791e-06, 26.2712, 26.0596, 26.5002, 25.9305, 25.3222, 25.3251
101379, 8.586001e-02, 2.608611e-01, 0.4179, 570236.2527, -2.209909e-01, 1.6359, 1.385815e-05, 48.2593, nan, 48.9149, 49.1729, 49.2859, 48.8325
17357122, 8.548443e-02, 2.606276e-01, 2.5711, 570233.6168, 3.961262e-02, -0.5245, 1.570125e-07, nan, nan, nan, nan, nan, nan
7010511, 8.569354e-02, 2.638673e-01, 0.6865, 570100.8358, -1.543436e-01, -0.7837, 1.056480e-05, 27.5771, 26.6920, 26.1878, 25.4983, 25.0047, 24.5761
8481405, 8.582894e-02, 2.639030e-01, 1.0233, 570183.9928, 3.242840e-01, 4.7105, 1.291082e-06, 33.7358, nan, 26.9412, 24.8415, 24.6153, 24.4291
9202044, 8.578756e-02, 2.609514e-01, 2.2909, 570075.0486, 2.474262e-01, 0.9735, 2.259141e-07, nan, 41.6266, nan, nan, nan, 32.0511
6425989, 8.953957e-02, 2.604068e-01, 0.3384, 570194.4992, 5.301086e-01, -1.1888, 2.848746e-05, nan, nan, nan, 32.7223, 31.5755, 30.9970
7194718, 8.614067e-02, 2.608921e-01, 1.4113, 570146.8280, 7.072162e-02, -4.6059, 8.681438e-07, 36.3428, 31.8564, 28.9709, nan, 26.8757, 26.2201
12684012, 8.629696e-02, 2.639783e-01, 2.6112, 570109.0222, -6.387793e-01, -1.5505, 1.280293e-07, nan, nan, nan, nan, nan, nan
5830763, 8.562269e-02, 2.613770e-01, 2.8756, 570180.6081, 5.273409e-02, -0.1654, 1.735891e-07, 40.3514, 34.8750, 33.2022, 32.0605, 31.2670, 30.9035
15953230, 8.515362e-02, 2.607274e-01, 0.2338, 570138.3565, 6.388533e-01, 0.2007, 5.350494e-05, 28.6156, 23.9915, 21.9655, 21.0182, 21.0833, 20.9769
16574467, 8.487367e-02, 2.612660e-01, 1.9944, 570146.8390, -1.499786e-01, -5.2141, 3.303388e-07, 32.2887, 30.8285, nan, nan, nan, nan
1893271, 8.618244e-02, 2.600732e-01, 1.6996, 570211.5496, 6.857524e-02, 1.5418, 3.966961e-07, 40.7427, 38.3025, 31.9531, 31.1393, 29.6191, nan
17081836, 8.944301e-02, 2.632862e-01, 2.1173, 570139.3507, 2.558385e-01, 4.4156, 2.474468e-07, 39.9126, 39.7255, nan, nan, 33.8171, 28.2034
3353584, 8.508039e-02, 2.606621e-01, 2.0790, 570240.3132, -2.170236e-01, 4.4783, 3.123972e-07, nan, nan, 51.4292, 50.2205, 52.0371, 50.3373
3672602, 8.635593e-02, 2.602747e-01, 1.4364, 570156.9855, -5.860795e-01, -2.1242, 6.885860e-07, 19.2481, 21.5547, nan, 25.6198, 25.3944, 25.0550
7817980, 8.632466e-02, 2.607879e-01, 0.5876, 570078.4318, 1.801572e-02, -1.1153, 6.926067e-06, 31.0412, 28.8392, 26.9530, 26.0775, 25.3349, 25.2654
6642785, 8.487233e-02, 2.609397e-01, 0.5162, 570248.5580, 3.414018e-02, -0.2072, 1.405003e-05, nan, nan, nan, 50.4657, 49.8110, 49.1822
7300361, 8.615598e-02, 2.638981e-01, 3.3820, 570155.5615, -3.265923e-01, 0.4793, 1.073909e-07, 34.7767, 27.8558, 26.0411, 26.3709, 26.7173, 27.2365
